source,verdict,dollarVolume_usd,dollarVolume_basis,floor_usd
AGFB.BR,ejected_below_floor,58709.26073616001,2026-08-21|EUR,1000000.0
ALSPT.PA,ejected_below_floor,2579.4218112000003,2026-08-21|EUR,1000000.0
ARP.ST,ejected_below_floor,25696.6346448,2026-08-21|SEK,1000000.0
ALHF.PA,ejected_below_floor,27790.4941248,2026-08-21|EUR,1000000.0
EOLU-B.ST,ejected_below_floor,239920.3513,2026-08-21|SEK,1000000.0
TSL.TO,ejected_below_floor,6569.9019702,2026-08-21|CAD,1000000.0
KJELL.ST,ejected_below_floor,542325.57057,2026-08-21|SEK,1000000.0
AJAX.AS,ejected_below_floor,18554.870944000002,2026-08-21|EUR,1000000.0
0HVA.L,ejected_below_floor,1209.5185024,2026-08-21|EUR,1000000.0
XTRA.TO,ejected_below_floor,55556.838195300006,2026-08-21|CAD,1000000.0
0Q19.L,ejected_below_floor,2273.04,2026-08-21|USD,1000000.0
ALISP.PA,ejected_below_floor,624.2391872000001,2026-08-21|EUR,1000000.0
ALCOI.PA,ejected_below_floor,1058.3286896,2026-08-21|EUR,1000000.0
ADN.TO,ejected_below_floor,97003.567062,2026-08-21|CAD,1000000.0
VNV.ST,ejected_below_floor,262284.0444,2026-08-21|SEK,1000000.0
001780.KS,ejected_below_floor,691362.653622994,2026-08-21|KRW,1000000.0
FLEXD.LS,ejected_below_floor,8061.5628000000015,2026-08-21|EUR,1000000.0
0A39.L,ejected_below_floor,320766.48331,2026-08-21|SEK,1000000.0
SYT.DE,ejected_below_floor,2411.8016000000002,2026-08-21|EUR,1000000.0
0A6Y.L,ejected_below_floor,7035.4,2026-08-21|USD,1000000.0
NKR.OL,ejected_below_floor,266859.92581,2026-08-21|NOK,1000000.0
ETG.DE,ejected_below_floor,25337.83104,2026-08-21|EUR,1000000.0
ACROUD.ST,ejected_below_floor,2087.9243349999997,2026-08-21|SEK,1000000.0
LINC.ST,ejected_below_floor,205409.20225,2026-08-21|SEK,1000000.0
ALAQU.PA,ejected_below_floor,1582.8607520000003,2026-08-21|EUR,1000000.0
ELTEL.ST,ejected_below_floor,115139.70082999999,2026-08-21|SEK,1000000.0
BIOWKS.ST,ejected_below_floor,15426.929560000002,2026-08-21|SEK,1000000.0
271940.KS,ejected_below_floor,417963.467251022,2026-08-21|KRW,1000000.0
STWK.ST,ejected_below_floor,8044.825879999999,2026-08-21|SEK,1000000.0
ALBI.PA,ejected_below_floor,2284.0224960000005,2026-08-21|EUR,1000000.0
ALEMG.PA,ejected_below_floor,5664.950912000001,2026-08-21|EUR,1000000.0
011280.KS,ejected_below_floor,125025.11539647584,2026-08-21|KRW,1000000.0
RMTI,ejected_below_floor,297140.39999999997,2026-08-21|USD,1000000.0
M3B0.DE,ejected_below_floor,7425.844364800001,2026-08-21|EUR,1000000.0
ALWF.PA,ejected_below_floor,7591.2267024,2026-08-21|EUR,1000000.0
ZPHR.L,ejected_below_floor,129147.32996759999,2026-08-21|GBp,1000000.0
LYGRD.ST,ejected_below_floor,6056.05434,2026-08-21|SEK,1000000.0
BEGR.ST,ejected_below_floor,43350.08384,2026-08-21|SEK,1000000.0
ALKEY.PA,ejected_below_floor,12640.878326400001,2026-08-21|EUR,1000000.0
CNVS,ejected_below_floor,741226.75,2026-08-21|USD,1000000.0
QEC.OL,ejected_below_floor,95766.58357727999,2026-08-21|NOK,1000000.0
SANG,ejected_below_floor,26546.6,2026-08-21|USD,1000000.0
ACT.TO,ejected_below_floor,347981.1768153,2026-08-21|CAD,1000000.0
MSV.TO,ejected_below_floor,40307.056703999995,2026-08-21|CAD,1000000.0
SBO.OL,ejected_below_floor,84757.73499900001,2026-08-21|NOK,1000000.0
BKHT.DE,ejected_below_floor,230897.07283200003,2026-08-21|EUR,1000000.0
058820.KQ,ejected_below_floor,372158.7455582355,2026-08-21|KRW,1000000.0
0K76.L,ejected_below_floor,43173.0,2026-08-21|USD,1000000.0
AXG,ejected_below_floor,400060.0,2026-08-21|USD,1000000.0
067990.KQ,ejected_below_floor,338350.7012586428,2026-08-21|KRW,1000000.0
WEF.TO,ejected_below_floor,524421.9294803999,2026-08-21|CAD,1000000.0
S.TO,ejected_below_floor,512195.415228,2026-08-21|CAD,1000000.0
IE.TO,ejected_below_floor,399690.55863720004,2026-08-21|CAD,1000000.0
VMX.PA,ejected_below_floor,63228.86678016,2026-08-21|EUR,1000000.0
O5G.DE,ejected_below_floor,28.1241576,2026-08-21|EUR,1000000.0
SIFG.AS,ejected_below_floor,465648.5176912,2026-08-21|EUR,1000000.0
CNT.TO,ejected_below_floor,2075.05489365,2026-08-21|CAD,1000000.0
0Q92.L,ejected_below_floor,2249.8314570000002,2026-08-21|NOK,1000000.0
BOAT.ST,ejected_below_floor,14856.966565000002,2026-08-21|SEK,1000000.0
0RHT.L,ejected_below_floor,5011.700534400001,2026-08-21|EUR,1000000.0
IFBD,ejected_below_floor,85183.4,2026-08-21|USD,1000000.0
0JVD.L,ejected_below_floor,146062.68,2026-08-21|USD,1000000.0
ALBIZ.PA,ejected_below_floor,6348.9749504,2026-08-21|EUR,1000000.0
0A1S.L,ejected_below_floor,13570.766985600001,2026-08-21|EUR,1000000.0
RLYB,ejected_below_floor,787559.85,2026-08-21|USD,1000000.0
GRID.TO,ejected_below_floor,430145.5965839999,2026-08-21|CAD,1000000.0
ATEME.PA,ejected_below_floor,236709.39873600003,2026-08-21|EUR,1000000.0
LYKO-A.ST,ejected_below_floor,56928.73396,2026-08-21|SEK,1000000.0
CSPI,ejected_below_floor,264864.6,2026-08-21|USD,1000000.0
HHFA.DE,ejected_below_floor,101359.67270400003,2026-08-21|EUR,1000000.0
ICEAIR.IC,ejected_below_floor,208864.22728878754,2026-08-21|ISK,1000000.0
ORRON.ST,ejected_below_floor,642266.454284,2026-08-21|SEK,1000000.0
NEL.OL,ejected_below_floor,978060.1710375,2026-08-21|NOK,1000000.0
ALHIT.PA,ejected_below_floor,3461.1672000000003,2026-08-21|EUR,1000000.0
004140.KS,ejected_below_floor,325865.0091389543,2026-08-21|KRW,1000000.0
GARO.ST,ejected_below_floor,41638.378992,2026-08-21|SEK,1000000.0
IJ8.DE,ejected_below_floor,516476.72506287997,2026-08-21|EUR,1000000.0
SVIK.ST,ejected_below_floor,596769.9724,2026-08-21|SEK,1000000.0
AAC.ST,ejected_below_floor,495073.84276,2026-08-21|SEK,1000000.0
OSSD.ST,ejected_below_floor,92562.0962525,2026-08-21|SEK,1000000.0
ESON.LS,ejected_below_floor,562.483152,2026-08-21|EUR,1000000.0
GTE.L,ejected_below_floor,30719.80359,2026-08-21|GBp,1000000.0
FSPORT.ST,ejected_below_floor,149815.395646,2026-08-21|SEK,1000000.0
TRAIN-B.ST,ejected_below_floor,34721.107036,2026-08-21|SEK,1000000.0
0JBU.L,ejected_below_floor,40448.6478,2026-08-21|USD,1000000.0
YQ,ejected_below_floor,17183.46,2026-08-21|USD,1000000.0
SODER.ST,ejected_below_floor,15409.198560000003,2026-08-21|SEK,1000000.0
0QAU.L,ejected_below_floor,1011.9189016,2026-08-21|EUR,1000000.0
2OY.DE,ejected_below_floor,98855.0747184,2026-08-21|EUR,1000000.0
BMAX.ST,ejected_below_floor,710914.6408,2026-08-21|SEK,1000000.0
FEV.DE,ejected_below_floor,12240.936688000002,2026-08-21|EUR,1000000.0
078160.KQ,ejected_below_floor,768989.0530663985,2026-08-21|KRW,1000000.0
HLG.DE,ejected_below_floor,5140.8038102400005,2026-08-21|EUR,1000000.0
MANG.ST,ejected_below_floor,5051.249,2026-08-21|SEK,1000000.0
1NBA.DE,ejected_below_floor,123959.87702400003,2026-08-21|EUR,1000000.0
3LN.DE,ejected_below_floor,904.1357200000001,2026-08-21|EUR,1000000.0
LUMI.OL,ejected_below_floor,5434.797696,2026-08-21|NOK,1000000.0
CLOUD.OL,ejected_below_floor,181907.27647840002,2026-08-21|NOK,1000000.0
STUDBO.ST,ejected_below_floor,11165.634679499999,2026-08-21|SEK,1000000.0
0KDH.L,ejected_below_floor,639427.46,2026-08-21|USD,1000000.0
PGH.DE,ejected_below_floor,1224.6386432,2026-08-21|EUR,1000000.0
CEA.DE,ejected_below_floor,3364.1849472000004,2026-08-21|EUR,1000000.0
200230.KQ,ejected_below_floor,132160.8133445544,2026-08-21|KRW,1000000.0
AVNT.TO,ejected_below_floor,3466.4838975,2026-08-21|CAD,1000000.0
MOB.ST,ejected_below_floor,98552.36701799999,2026-08-21|SEK,1000000.0
ECK.DE,ejected_below_floor,26047.457280000002,2026-08-21|EUR,1000000.0
HYPRO.OL,ejected_below_floor,41111.30397976,2026-08-21|NOK,1000000.0
049800.KS,ejected_below_floor,50547.98326056192,2026-08-21|KRW,1000000.0
DUST.ST,ejected_below_floor,209367.46026,2026-08-21|SEK,1000000.0
MOP.BR,ejected_below_floor,1586.2233600000002,2026-08-21|EUR,1000000.0
SENZA.ST,ejected_below_floor,6364.0731000000005,2026-08-21|SEK,1000000.0
SEED.L,ejected_below_floor,6554.0523895,2026-08-21|GBp,1000000.0
FLEXM.ST,ejected_below_floor,9381.31565,2026-08-21|SEK,1000000.0
CANDLE-B.ST,ejected_below_floor,17387.06032,2026-08-21|SEK,1000000.0
N4G0.DE,ejected_below_floor,21351.679564800004,2026-08-21|EUR,1000000.0
0QVW.L,ejected_below_floor,872.944632,2026-08-21|EUR,1000000.0
SRP.PA,ejected_below_floor,30930.427904000004,2026-08-21|EUR,1000000.0
BREB.BR,ejected_below_floor,608780.002752,2026-08-21|EUR,1000000.0
0QT0.L,ejected_below_floor,15645.96162,2026-08-21|CHF,1000000.0
PNC-B.TO,ejected_below_floor,16.226325,2026-08-21|CAD,1000000.0
0HWG.L,ejected_below_floor,32971.18,2026-08-21|USD,1000000.0
PROAC.PA,ejected_below_floor,5397.963315360001,2026-08-21|EUR,1000000.0
KFAST-B.ST,ejected_below_floor,100289.485604,2026-08-21|SEK,1000000.0
0K5R.L,ejected_below_floor,3558.8799999999997,2026-08-21|USD,1000000.0
WAH.DE,ejected_below_floor,20508.476620800004,2026-08-21|EUR,1000000.0
ELUX-A.ST,ejected_below_floor,57069.831000000006,2026-08-21|SEK,1000000.0
IMP.TO,ejected_below_floor,98013.13294499999,2026-08-21|CAD,1000000.0
ICO.ST,ejected_below_floor,6966.251757500001,2026-08-21|SEK,1000000.0
SEZI.ST,ejected_below_floor,65910.2567585,2026-08-21|SEK,1000000.0
BACTI-B.ST,ejected_below_floor,4783.427460000001,2026-08-21|SEK,1000000.0
CSBR,ejected_below_floor,44864.104499999994,2026-08-21|USD,1000000.0
WEST.OL,ejected_below_floor,17811.022348,2026-08-21|NOK,1000000.0
CRI.PA,ejected_below_floor,129927.11480000001,2026-08-21|EUR,1000000.0
0J5I.L,ejected_below_floor,294161.27999999997,2026-08-21|USD,1000000.0
CDR.TO,ejected_below_floor,480915.3299544,2026-08-21|CAD,1000000.0
0OQ0.L,ejected_below_floor,38374.12887680001,2026-08-21|EUR,1000000.0
BNG.TO,ejected_below_floor,813.696111,2026-08-21|CAD,1000000.0
STC.TO,ejected_below_floor,60077.254354200006,2026-08-21|CAD,1000000.0
W5.ST,ejected_below_floor,185733.7895,2026-08-21|SEK,1000000.0
AREIT.PA,ejected_below_floor,678.3192,2026-08-21|EUR,1000000.0
VAC.PA,ejected_below_floor,865436.56143392,2026-08-21|EUR,1000000.0
010640.KS,ejected_below_floor,220261.74920775837,2026-08-21|KRW,1000000.0
FRX.TO,ejected_below_floor,8199.4577022,2026-08-21|CAD,1000000.0
TITC.BR,ejected_below_floor,522795.33334400004,2026-08-21|EUR,1000000.0
BOMILL.ST,ejected_below_floor,3317.40752,2026-08-21|SEK,1000000.0
PFV.DE,ejected_below_floor,481387.48272,2026-08-21|EUR,1000000.0
SONE.ST,ejected_below_floor,715.03908,2026-08-21|SEK,1000000.0
BGO.L,ejected_below_floor,126015.791013,2026-08-21|GBp,1000000.0
EVO,ejected_below_floor,103359.22,2026-08-21|USD,1000000.0
FIPP.PA,ejected_below_floor,1562.4798689600002,2026-08-21|EUR,1000000.0
GTY.DE,ejected_below_floor,439.516056,2026-08-21|EUR,1000000.0
EAGR.TO,ejected_below_floor,4505.3076474,2026-08-21|CAD,1000000.0
ALPHI.PA,ejected_below_floor,4216.710432,2026-08-21|EUR,1000000.0
CMCM,ejected_below_floor,48999.84,2026-08-21|USD,1000000.0
002070.KS,ejected_below_floor,917139.735453312,2026-08-21|KRW,1000000.0
NEXAM.ST,ejected_below_floor,19509.279538000003,2026-08-21|SEK,1000000.0
SUR.DE,ejected_below_floor,12312.131216000002,2026-08-21|EUR,1000000.0
PXLW,ejected_below_floor,409469.76,2026-08-21|USD,1000000.0
CHG.DE,ejected_below_floor,858936.0070720001,2026-08-21|EUR,1000000.0
HAVI.OL,ejected_below_floor,20315.4331,2026-08-21|NOK,1000000.0
OTEC.OL,ejected_below_floor,94462.32987839999,2026-08-21|NOK,1000000.0
GTE.TO,ejected_below_floor,739390.4682255,2026-08-21|CAD,1000000.0
PCAT.ST,ejected_below_floor,2400.021225,2026-08-21|SEK,1000000.0
BORR.OL,ejected_below_floor,623308.0852544,2026-08-21|NOK,1000000.0
ALXIL.PA,ejected_below_floor,102351.062304,2026-08-21|EUR,1000000.0
MIDS.ST,ejected_below_floor,128487.99480439999,2026-08-21|SEK,1000000.0
IMMO.BR,ejected_below_floor,61169.781888,2026-08-21|EUR,1000000.0
ALM.ST,ejected_below_floor,6274.291660000001,2026-08-21|SEK,1000000.0
GEOS,ejected_below_floor,796652.33,2026-08-21|USD,1000000.0
GSF.OL,ejected_below_floor,789050.8514064,2026-08-21|NOK,1000000.0
TEAM.L,ejected_below_floor,13009.2264057,2026-08-21|GBp,1000000.0
PMTU,ejected_below_floor,36894.0,2026-08-21|USD,1000000.0
B7J1.DE,ejected_below_floor,1024.9229184,2026-08-21|EUR,1000000.0
EPIS-B.ST,ejected_below_floor,245897.99319204004,2026-08-21|SEK,1000000.0
SANION.ST,ejected_below_floor,467019.347662,2026-08-21|SEK,1000000.0
IVACC.ST,ejected_below_floor,38691.038093400006,2026-08-21|SEK,1000000.0
HIGHCO-B.ST,ejected_below_floor,1563.7699,2026-08-21|SEK,1000000.0
003080.KS,ejected_below_floor,93622.83503249775,2026-08-21|KRW,1000000.0
MORG.OL,ejected_below_floor,248841.46729,2026-08-21|NOK,1000000.0
004910.KS,ejected_below_floor,58115.0092299357,2026-08-21|KRW,1000000.0
PSAN.DE,ejected_below_floor,33666.199392,2026-08-21|EUR,1000000.0
SCYX,ejected_below_floor,701632.5,2026-08-21|USD,1000000.0
FYB.DE,ejected_below_floor,129259.57913600001,2026-08-21|EUR,1000000.0
EBON,ejected_below_floor,26274.0,2026-08-21|USD,1000000.0
0W4N.L,ejected_below_floor,17504.392204800002,2026-08-21|EUR,1000000.0
SWG.L,ejected_below_floor,60068.39849009999,2026-08-21|GBp,1000000.0
IBE1.DE,ejected_below_floor,364344.1888768,2026-08-21|EUR,1000000.0
0LEC.L,ejected_below_floor,59263.148400000005,2026-08-21|USD,1000000.0
NBG6.DE,ejected_below_floor,8551.460000000001,2026-08-21|EUR,1000000.0
0HSU.L,ejected_below_floor,2074.37,2026-08-21|USD,1000000.0
CLS-B.ST,ejected_below_floor,13490.879584,2026-08-21|SEK,1000000.0
BRNK.DE,ejected_below_floor,62766.30178560001,2026-08-21|EUR,1000000.0
SOUC.L,ejected_below_floor,1969.1205187499997,2026-08-21|GBp,1000000.0
0R3I.L,ejected_below_floor,408084.25143149996,2026-08-21|NOK,1000000.0
MAVEN.ST,ejected_below_floor,6410.694157,2026-08-21|SEK,1000000.0
WAYS.ST,ejected_below_floor,19894.05684,2026-08-21|SEK,1000000.0
PERP-B.ST,ejected_below_floor,1102.291421,2026-08-21|SEK,1000000.0
SMSI,ejected_below_floor,482643.77999999997,2026-08-21|USD,1000000.0
SERT.ST,ejected_below_floor,11655.912996000001,2026-08-21|SEK,1000000.0
007160.KS,ejected_below_floor,242233.90765392,2026-08-21|KRW,1000000.0
REAL.TO,ejected_below_floor,152189.34886889998,2026-08-21|CAD,1000000.0
HEGR.ST,ejected_below_floor,4473.9301432,2026-08-21|SEK,1000000.0
0KUR.L,ejected_below_floor,59658.69542400001,2026-08-21|EUR,1000000.0
ALIMR.PA,ejected_below_floor,417.89100800000006,2026-08-21|EUR,1000000.0
MLLCB.PA,ejected_below_floor,440.33931520000004,2026-08-21|EUR,1000000.0
BIOVIC-B.ST,ejected_below_floor,36139.833184,2026-08-21|SEK,1000000.0
026910.KQ,ejected_below_floor,783307.671872621,2026-08-21|KRW,1000000.0
CPINV.BR,ejected_below_floor,604014.375552,2026-08-21|EUR,1000000.0
004870.KS,ejected_below_floor,967363.7234335074,2026-08-21|KRW,1000000.0
UN9.DE,ejected_below_floor,29429.7307392,2026-08-21|EUR,1000000.0
V6C.DE,ejected_below_floor,26143.372774400003,2026-08-21|EUR,1000000.0
ALDNE.PA,ejected_below_floor,7296.32829984,2026-08-21|EUR,1000000.0
GPX.ST,ejected_below_floor,1705.80564,2026-08-21|SEK,1000000.0
PNE.TO,ejected_below_floor,90884.0357568,2026-08-21|CAD,1000000.0
GAPW-B.ST,ejected_below_floor,85932.74914,2026-08-21|SEK,1000000.0
SYN.L,ejected_below_floor,7770.331343938099,2026-08-21|GBp,1000000.0
EQS,ejected_below_floor,16833.300000000003,2026-08-21|USD,1000000.0
JFU,ejected_below_floor,387825.7,2026-08-21|USD,1000000.0
0RRB.L,ejected_below_floor,168045.22222186142,2026-08-21|CHF,1000000.0
KDNC.L,ejected_below_floor,123094.7790996,2026-08-21|GBp,1000000.0
FREJA.ST,ejected_below_floor,86212.29400000001,2026-08-21|SEK,1000000.0
ADJ.DE,ejected_below_floor,9390.221982400002,2026-08-21|EUR,1000000.0
SLBEN.LS,ejected_below_floor,10394.679372800001,2026-08-21|EUR,1000000.0
AAA.PA,ejected_below_floor,1876.8222624000002,2026-08-21|EUR,1000000.0
NORDH.OL,ejected_below_floor,27445.175315999997,2026-08-21|NOK,1000000.0
UMIDA-B.ST,ejected_below_floor,4478.8656192,2026-08-21|SEK,1000000.0
IBAB.BR,ejected_below_floor,539578.6432512001,2026-08-21|EUR,1000000.0
ONEF.ST,ejected_below_floor,8799.373800000001,2026-08-21|SEK,1000000.0
XTP.DE,ejected_below_floor,59329.73960000001,2026-08-21|EUR,1000000.0
IMMU.ST,ejected_below_floor,20677.042155,2026-08-21|SEK,1000000.0
MRX.DE,ejected_below_floor,8354.109696,2026-08-21|EUR,1000000.0
HBIO,ejected_below_floor,146159.2,2026-08-21|USD,1000000.0
115160.KQ,ejected_below_floor,71395.90098228,2026-08-21|KRW,1000000.0
ALAIR.PA,ejected_below_floor,76007.92742400001,2026-08-21|EUR,1000000.0
289220.KQ,ejected_below_floor,47614.9218349224,2026-08-21|KRW,1000000.0
ACCON.ST,ejected_below_floor,879718.51688,2026-08-21|SEK,1000000.0
ACD.TO,ejected_below_floor,4886.4027221999995,2026-08-21|CAD,1000000.0
HHS,ejected_below_floor,368563.04000000004,2026-08-21|USD,1000000.0
LAMM-B.ST,ejected_below_floor,42141.705760000004,2026-08-21|SEK,1000000.0
QLIRO.ST,ejected_below_floor,82245.801505,2026-08-21|SEK,1000000.0
VERT-B.ST,ejected_below_floor,41610.359840000005,2026-08-21|SEK,1000000.0
0K3W.L,ejected_below_floor,765.51,2026-08-21|USD,1000000.0
NPK.TO,ejected_below_floor,36063.0794295,2026-08-21|CAD,1000000.0
INCOAX.ST,ejected_below_floor,14784.5850768,2026-08-21|SEK,1000000.0
0HK4.L,ejected_below_floor,127624.43999999999,2026-08-21|USD,1000000.0
NANEXA.ST,ejected_below_floor,193112.725589,2026-08-21|SEK,1000000.0
FNAC.PA,ejected_below_floor,447812.65350400005,2026-08-21|EUR,1000000.0
ALESA.PA,ejected_below_floor,13463.894027200002,2026-08-21|EUR,1000000.0
TSQ,ejected_below_floor,413718.31,2026-08-21|USD,1000000.0
STVG.L,ejected_below_floor,148477.49671754998,2026-08-21|GBp,1000000.0
ALAR,ejected_below_floor,393979.56,2026-08-21|USD,1000000.0
BINV.ST,ejected_below_floor,318044.1803,2026-08-21|SEK,1000000.0
RM.L,ejected_below_floor,300104.69925099995,2026-08-21|GBp,1000000.0
AGLX.OL,ejected_below_floor,59697.22893899999,2026-08-21|NOK,1000000.0
ALLIX.PA,ejected_below_floor,302292.66160000005,2026-08-21|EUR,1000000.0
ZEO,ejected_below_floor,308383.2,2026-08-21|USD,1000000.0
BLNE,ejected_below_floor,450185.16000000003,2026-08-21|USD,1000000.0
SOLV.BR,ejected_below_floor,106087.38360000002,2026-08-21|EUR,1000000.0
GJAJ.PA,ejected_below_floor,390.39878880000003,2026-08-21|EUR,1000000.0
AGROUP.ST,ejected_below_floor,40194.04928,2026-08-21|SEK,1000000.0
VPLAY-A.ST,ejected_below_floor,19.52496,2026-08-21|SEK,1000000.0
VTR.PA,ejected_below_floor,722.96072,2026-08-21|EUR,1000000.0
LEVEL.ST,ejected_below_floor,5388.622995000001,2026-08-21|SEK,1000000.0
PCOM-B.ST,ejected_below_floor,4601.482368,2026-08-21|SEK,1000000.0
CLIME-B.ST,ejected_below_floor,24590.642034,2026-08-21|SEK,1000000.0
5PG.OL,ejected_below_floor,33518.8258328,2026-08-21|NOK,1000000.0
0JX5.L,ejected_below_floor,48941.92,2026-08-21|USD,1000000.0
QTRH.TO,ejected_below_floor,603552.581775,2026-08-21|CAD,1000000.0
ABDX.L,ejected_below_floor,21903.5470038,2026-08-21|GBp,1000000.0
KTA.DE,ejected_below_floor,59384.584896,2026-08-21|EUR,1000000.0
002025.KS,ejected_below_floor,62242.254279588604,2026-08-21|KRW,1000000.0
FERRO.ST,ejected_below_floor,32906.73239700001,2026-08-21|SEK,1000000.0
IES.DE,ejected_below_floor,461129.78824432,2026-08-21|EUR,1000000.0
008250.KS,ejected_below_floor,53331.34256975,2026-08-21|KRW,1000000.0
ALGRO.PA,ejected_below_floor,49782.367872,2026-08-21|EUR,1000000.0
ALDUB.PA,ejected_below_floor,1470.9206912,2026-08-21|EUR,1000000.0
IMMP,ejected_below_floor,169347.7071,2026-08-21|USD,1000000.0
CORE-A.ST,ejected_below_floor,5707.214646,2026-08-21|SEK,1000000.0
CORE-D.ST,ejected_below_floor,247367.00625,2026-08-21|SEK,1000000.0
065660.KQ,ejected_below_floor,461603.3850815268,2026-08-21|KRW,1000000.0
MOBA.ST,ejected_below_floor,7482.7494252,2026-08-21|SEK,1000000.0
ENZY.ST,ejected_below_floor,15008.65527,2026-08-21|SEK,1000000.0
EAAS.L,ejected_below_floor,51156.4459476,2026-08-21|GBp,1000000.0
DKL.L,ejected_below_floor,2181.6585766499998,2026-08-21|GBp,1000000.0
INTEG-B.ST,ejected_below_floor,39066.93758800001,2026-08-21|SEK,1000000.0
SCIB.ST,ejected_below_floor,12457.3834,2026-08-21|SEK,1000000.0
CDLX,ejected_below_floor,282325.1,2026-08-21|USD,1000000.0
338220.KQ,ejected_below_floor,286767.927536531,2026-08-21|KRW,1000000.0
FREEM.ST,ejected_below_floor,99426.28628799999,2026-08-21|SEK,1000000.0
133820.KS,ejected_below_floor,67928.18383440006,2026-08-21|KRW,1000000.0
CLAV.ST,ejected_below_floor,434644.3222716,2026-08-21|SEK,1000000.0
ALCRB.PA,ejected_below_floor,269532.51113600004,2026-08-21|EUR,1000000.0
KOS.L,ejected_below_floor,11951.0456688,2026-08-21|GBp,1000000.0
ACARIX.ST,ejected_below_floor,24279.299233000005,2026-08-21|SEK,1000000.0
214680.KQ,ejected_below_floor,320127.7183512576,2026-08-21|KRW,1000000.0
WUW.DE,ejected_below_floor,390809.7458784,2026-08-21|EUR,1000000.0
KEBNI-B.ST,ejected_below_floor,73319.525895,2026-08-21|SEK,1000000.0
VEL.L,ejected_below_floor,15188.8231824,2026-08-21|GBp,1000000.0
0RL9.L,ejected_below_floor,2217.176168,2026-08-21|EUR,1000000.0
0UU0.L,ejected_below_floor,313734.3712425,2026-08-21|CAD,1000000.0
ALBERT.ST,ejected_below_floor,4839.040220000001,2026-08-21|SEK,1000000.0
MEGL,ejected_below_floor,44445.96,2026-08-21|USD,1000000.0
BRT,ejected_below_floor,575513.12,2026-08-21|USD,1000000.0
ISHA.DE,ejected_below_floor,10974.671276800002,2026-08-21|EUR,1000000.0
NOHAL.OL,ejected_below_floor,10238.219448,2026-08-21|NOK,1000000.0
XPC.ST,ejected_below_floor,3180.5333784000004,2026-08-21|SEK,1000000.0
ALKLA.PA,ejected_below_floor,27142.971776000002,2026-08-21|EUR,1000000.0
NETEL.ST,ejected_below_floor,29465.144254,2026-08-21|SEK,1000000.0
OMDA.OL,ejected_below_floor,33987.035232,2026-08-21|NOK,1000000.0
NOBI.ST,ejected_below_floor,607268.0506788,2026-08-21|SEK,1000000.0
EXPRS2.ST,ejected_below_floor,18195.114139999998,2026-08-21|SEK,1000000.0
XMR.ST,ejected_below_floor,23461.05726384,2026-08-21|SEK,1000000.0
CYVIZ.OL,ejected_below_floor,15959.830824000002,2026-08-21|NOK,1000000.0
VRCI.L,ejected_below_floor,4562.098028775,2026-08-21|GBp,1000000.0
DEEZR.PA,ejected_below_floor,30152.071116000003,2026-08-21|EUR,1000000.0
LQAG.DE,ejected_below_floor,27988.49376,2026-08-21|EUR,1000000.0
ALKKO.PA,ejected_below_floor,11772.50568176,2026-08-21|EUR,1000000.0
CFF.TO,ejected_below_floor,4581.412717499999,2026-08-21|CAD,1000000.0
NYKD.OL,ejected_below_floor,509249.0102634,2026-08-21|NOK,1000000.0
BUSER.ST,ejected_below_floor,8964.45984,2026-08-21|SEK,1000000.0
LLD.DE,ejected_below_floor,223320.08213640001,2026-08-21|EUR,1000000.0
ALUNT.PA,ejected_below_floor,251.22160320000003,2026-08-21|EUR,1000000.0
CLBIO.ST,ejected_below_floor,13224.81237,2026-08-21|SEK,1000000.0
ALATA.PA,ejected_below_floor,29204.250480000002,2026-08-21|EUR,1000000.0
229000.KQ,ejected_below_floor,855604.282239746,2026-08-21|KRW,1000000.0
ACOG,ejected_below_floor,812077.5,2026-08-21|USD,1000000.0
SPEC.ST,ejected_below_floor,13959.484047599999,2026-08-21|SEK,1000000.0
TI.TO,ejected_below_floor,240315.2988075,2026-08-21|CAD,1000000.0
WBGR-B.ST,ejected_below_floor,56158.605705999995,2026-08-21|SEK,1000000.0
ALGTR.PA,ejected_below_floor,19406.190528000003,2026-08-21|EUR,1000000.0
MYSZ,ejected_below_floor,489409.83999999997,2026-08-21|USD,1000000.0
PYRUM.OL,ejected_below_floor,4758.7919999999995,2026-08-21|NOK,1000000.0
IPOK.DE,ejected_below_floor,6417.943200000001,2026-08-21|EUR,1000000.0
ATEB.BR,ejected_below_floor,27184.598544,2026-08-21|EUR,1000000.0
STG.L,ejected_below_floor,6863.254671,2026-08-21|GBp,1000000.0
051630.KS,ejected_below_floor,431010.2633602651,2026-08-21|KRW,1000000.0
YIELD.ST,ejected_below_floor,6775.661760000001,2026-08-21|SEK,1000000.0
FRAG.ST,ejected_below_floor,2162.6605,2026-08-21|SEK,1000000.0
0R6H.L,ejected_below_floor,25477.808294400005,2026-08-21|EUR,1000000.0
AFISH.OL,ejected_below_floor,1917.23584,2026-08-21|NOK,1000000.0
NEPA.ST,ejected_below_floor,12821.995340000001,2026-08-21|SEK,1000000.0
ALDAR.PA,ejected_below_floor,1792.4208016,2026-08-21|EUR,1000000.0
ALINV.PA,ejected_below_floor,19842.749808,2026-08-21|EUR,1000000.0
CFISH.ST,ejected_below_floor,22526.87045,2026-08-21|SEK,1000000.0
DLPN,ejected_below_floor,22449.9,2026-08-21|USD,1000000.0
079980.KS,ejected_below_floor,218366.9938515975,2026-08-21|KRW,1000000.0
